word,gender,eco,race
ugly,0.0144458281445,0.153153153153,-0.288144072036
scant,-0.0348449910325,0.345988845989,0.289215686275
clear,-0.283115552139,0.010296010296,0.242296918768
hinder,-0.104278759928,0.345345345345,-0.0485242621311
unfamiliar,-0.11145272867,0.197554697555,-0.149574787394
referring,-0.16346400205,-0.160485651214,0.137955182073
unproven,-0.439918011786,0.242170742171,0.0406162464986
irresponsible,-0.143991801179,0.129558129558,-0.397698849425
unrivaled,-0.149116064566,-0.207505518764,0.214285714286
wracked,-0.0176787086856,0.372586872587,-0.365682841421
contrary,-0.0573917499359,0.134491634492,0.336134453782
laden,-0.0894183961056,-0.114348785872,0.285714285714
grim,0.0505603985056,0.310810810811,-0.215107553777
ineffective,-0.355880092237,0.678035178035,-0.0340170085043
improbable,-0.17524980784,0.142857142857,-0.170585292646
mighty,-0.322316167051,-0.190286975717,0.218487394958
eroded,0.0156911581569,0.220506220506,0.24649859944
staggering,-0.0930053804766,0.169455169455,-0.200100050025
scapegoat,-0.313348706123,-0.0317880794702,-0.142571285643
exploit,-0.249039200615,-0.222958057395,-0.0225112556278
incapable,-0.125288239816,0.342985842986,-0.0350175087544
dynamic,-0.0988982833718,-0.303752759382,-0.215607803902
shortcomings,-0.184985908276,0.455598455598,0.18487394958
underrated,-0.472969510633,0.160017160017,-0.0660330165083
bombarded,0.148194271482,-0.198896247241,0.235294117647
favor,-0.200614911606,0.001716001716,0.569327731092
unprepared,-0.050217781194,0.41184041184,0.245798319328
woes,-0.121445042275,0.38845988846,-0.247623811906
push,-0.204714322316,0.045903045903,0.313025210084
uneven,0.00373599003736,0.664521664522,-0.407203601801
pseudo,-0.0914681014604,-0.180132450331,0.203081232493
embarrassment,-0.0778888034845,0.237880737881,-0.35667833917
disgrace,-0.289777094543,0.278635778636,-0.298649324662
honest,-0.311299000769,0.0611325611326,-0.464232116058
good,-0.321547527543,0.283569283569,-0.105552776388
chided,-0.103253907251,0.0673530673531,-0.373686843422
quintessential,-0.146810146042,-0.269315673289,0.0483193277311
defend,-0.297719702793,0.0019305019305,0.475490196078
exemplary,-0.129387650525,0.381595881596,-0.190595297649
aware,-0.134511913912,-0.295805739514,-0.109554777389
lashed,-0.125288239816,0.276705276705,-0.254127063532
lack,-0.0525236997182,0.612827112827,0.0749299719888
hindrance,-0.18319241609,0.418918918919,-0.149574787394
era,-0.360491929285,-0.148344370861,0.00910364145658
dissatisfied,-0.0238278247502,0.279922779923,0.227591036415
incompatible,0.0251556662516,0.135564135564,0.636554621849
spotty,-0.0125544452985,0.642428142428,-0.0610305152576
offing,-0.129643863695,-0.0651214128035,0.25700280112
fearless,-0.16346400205,0.0469755469755,-0.345672836418
blame,-0.227773507558,0.168168168168,-0.204102051026
shrugged,-0.189341532155,0.196911196911,-0.158579289645
the,-0.230848065591,0.154011154011,0.0917366946779
shoddy,-0.288239815527,0.711068211068,-0.166583291646
surly,-0.325390725083,0.0797940797941,0.144257703081
worrisome,-0.0263899564438,0.261046761047,-0.346173086543
renegade,-0.325134511914,-0.00772626931567,-0.211105552776
erratic,-0.352805534204,0.606821106821,-0.409204602301
miserable,-0.152703048937,0.611754611755,-0.0710355177589
coveted,-0.0450935178068,-0.169757174393,0.241596638655
beware,-0.0994107097105,-0.291832229581,-0.1975987994
decent,-0.382270048681,0.391248391248,0.103641456583
revered,-0.365616192672,-0.0245033112583,-0.274137068534
both,-0.0804509351781,-0.101766004415,0.427871148459
cautious,-0.219830899308,-0.0719646799117,-0.263131565783
even,-0.318472969511,0.104461604462,0.115546218487
opposed,-0.109146810146,-0.160264900662,0.232492997199
failed,-0.136305406098,0.431788931789,-0.0540270135068
invincible,-0.276966436075,-0.0344370860927,0.165966386555
incidentally,-0.287471176018,-0.124503311258,0.196778711485
unreliable,-0.141685882654,0.485842985843,-0.0310155077539
limitless,-0.0625160133231,-0.177041942605,0.408963585434
tormented,-0.132718421727,0.243672243672,-0.168584292146
difficult,-0.137330258775,0.29172029172,-0.336668334167
travesty,-0.200358698437,0.0849420849421,-0.210105052526
distinguished,-0.148091211888,-0.408830022075,0.287114845938
bad,-0.248526774276,0.443586443586,-0.160580290145
brutal,-0.0507302075327,0.333118833119,-0.40020010005
contrast,-0.0842941327184,-0.0247240618102,0.419467787115
anemic,-0.0325390725083,0.446803946804,-0.248624312156
insisted,-0.279272354599,0.0782925782926,-0.113556778389
demonstrated,0.0413449564134,-0.0441501103753,0.434173669468
testy,-0.197027927235,0.0978120978121,-0.177088544272
harsh,-0.0594414552908,0.392964392964,0.0210084033613
reckless,-0.337432744043,0.0767910767911,-0.302151075538
onus,-0.367153471688,0.043329043329,-0.135067533767
shabby,-0.142710735332,0.421921921922,0.112745098039
horrible,-0.0448373046375,0.466752466752,-0.285642821411
albeit,-0.200102485268,0.047619047619,0.251400560224
imminent,-0.223417883679,0.0750750750751,0.423669467787
unbelievable,-0.313092492954,0.220291720292,-0.153576788394
frankly,-0.197540353574,0.0654225654226,-0.192096048024
relish,-0.256213169357,-0.101766004415,0.176470588235
ferocious,-0.154240327953,0.140068640069,-0.169584792396
big,-0.280809633615,-0.215011037528,0.0063025210084
dodge,-0.192416090187,-0.124944812362,-0.157578789395
pundits,-0.360235716116,-0.0205298013245,0.154761904762
unexpected,0.0052303860523,0.224796224796,-0.267133566783
bandwagon,-0.241865231873,-0.258719646799,0.432072829132
turbulent,-0.0668716372022,0.137065637066,-0.357178589295
superior,-0.210607225211,0.0941655941656,0.775910364146
strengthen,-0.0871124775813,0.130845130845,0.247899159664
paltry,-0.162695362542,0.43993993994,-0.0300150075038
counterproductive,-0.113246220856,0.203560703561,-0.143571785893
asserted,-0.116320778888,-0.0472406181015,0.31862745098
fend,-0.0335639251858,0.15873015873,0.364845938375
attributed,-0.0125544452985,0.172887172887,-0.349174587294
savage,-0.0525236997182,0.154011154011,-0.282141070535
dumb,-0.207532667179,-0.0324503311258,-0.265132566283
weak,-0.131949782219,0.512655512656,0.0616246498599
flamboyant,-0.307712016398,-0.230022075055,-0.344172086043
stalled,-0.0999231360492,0.368511368511,0.062324929972
insensitive,-0.0338201383551,0.0903045903046,-0.368184092046
useless,-0.188060466308,0.218575718576,0.288515406162
conceded,-0.341788367922,0.205705705706,0.0644257703081
neither,-0.106328465283,-0.0306843267108,0.517507002801
frightening,0.0425902864259,0.131488631489,-0.361180590295
weakened,-0.0842941327184,0.402187902188,0.495098039216
coincidentally,-0.169613118114,-0.173068432671,0.147759103641
untested,-0.308480655906,0.228871728872,0.0966386554622
stark,0.13897882939,0.160875160875,-0.205602801401
doubt,-0.341788367922,0.178464178464,-0.0705352676338
eluded,-0.250064053292,0.0868725868726,0.138655462185
upstart,-0.140917243146,-0.174613686534,0.357843137255
best,-0.265180630284,0.19111969112,-0.198099049525
indebted,-0.19523443505,-0.169757174393,-0.134567283642
revert,-0.231616705099,-0.0527593818985,0.252801120448
enlightened,-0.117089418396,-0.259161147903,-0.176588294147
botched,-0.0858314117346,0.465894465894,-0.0725362681341
uncharacteristic,-0.157571099154,0.352852852853,-0.406703351676
likewise,-0.248526774276,0.0825825825826,0.285014005602
downtrodden,-0.106328465283,0.486271986272,-0.505752876438
shame,-0.151165769921,0.13105963106,-0.324162081041
commended,0.0333748443337,0.0800085800086,-0.521260630315
familiar,-0.169613118114,-0.20706401766,0.121148459384
put,-0.21111965155,0.158086658087,0.112044817927
sensible,-0.12733794517,-0.20353200883,0.429271708683
irate,-0.251345119139,0.1716001716,-0.0615307653827
displeasure,-0.226236228542,0.308022308022,-0.244622311156
prolific,-0.304893671535,-0.290066225166,-0.293146573287
denied,-0.118626697412,0.189189189189,-0.200100050025
limbo,-0.117601844735,0.34126984127,0.341736694678
multifaceted,0.0904109589041,-0.166004415011,-0.361180590295
limited,-0.116064565719,0.192406692407,0.353641456583
awkward,-0.07968229567,0.288717288717,-0.193596798399
proven,-0.254163464002,-0.100441501104,0.100140056022
ambitious,-0.0901870356136,-0.0743929359823,-0.309154577289
fellow,-0.373558800922,-0.0975717439294,0.129551820728
worst,-0.198308993082,0.443800943801,-0.337168584292
onetime,-0.23520368947,-0.0710816777042,-0.28164082041
sans,0.00871731008717,0.185542685543,0.65756302521
loyal,-0.274660517551,-0.189183222958,-0.0735367683842
potent,-0.188829105816,-0.175496688742,0.151960784314
squandered,-0.20702024084,0.190476190476,-0.24012006003
shake,-0.221880604663,0.140712140712,0.167366946779
dreary,0.0610211706102,0.366580866581,0.137955182073
prodding,-0.141429669485,0.0720720720721,-0.273136568284
satisfied,-0.172687676147,0.103603603604,0.738095238095
deprived,-0.0415065334358,0.498283998284,0.046218487395
regain,-0.185242121445,0.276061776062,0.046918767507
nullified,-0.246220855752,0.180609180609,-0.0365182591296
lifeblood,-0.0840379195491,-0.133112582781,-0.246623311656
unbeatable,-0.165513707405,0.0682110682111,0.530112044818
alongside,-0.275685370228,-0.0207505518764,0.301820728291
forgettable,-0.120420189598,0.388030888031,-0.0525262631316
understood,-0.242121445042,-0.26357615894,0.192577030812
elite,-0.367922111197,-0.0971302428256,-0.112556278139
grappling,-0.0333077120164,0.183612183612,-0.240620310155
unease,-0.0632846528312,0.209566709567,-0.191595797899
shattered,0.103611457036,0.41848991849,-0.164582291146
centric,0.134246575342,-0.348123620309,-0.0580290145073
lost,-0.0622598001537,0.369583869584,-0.146573286643
dissatisfaction,-0.0860876249039,0.427927927928,0.205182072829
precursor,-0.0891621829362,0.0289575289575,0.514005602241
bland,0.0615193026152,0.108537108537,0.4418767507
audacity,-0.233922623623,0.102316602317,-0.387193596798
insurmountable,-0.169356904945,0.172458172458,0.28431372549
though,-0.285677683833,0.185328185328,0.214285714286
drew,-0.0425313861132,0.170098670099,0.334033613445
introduced,0.000498132004981,-0.256291390728,0.40056022409
rousing,-0.202920830131,0.267481767482,-0.0615307653827
unwillingness,-0.126825518832,0.306306306306,-0.141070535268
shenanigans,-0.174737381501,-0.25055187638,-0.284642321161
quell,-0.169869331284,0.185113685114,-0.183591795898
supremacy,-0.164745067896,-0.102649006623,0.369047619048
enigmatic,-0.363822700487,0.0525525525526,-0.386193096548
saga,-0.247245708429,0.0555555555556,-0.405702851426
blunder,-0.318216756341,0.247533247533,-0.108054027014
ubiquitous,0.06600249066,-0.172847682119,0.33893557423
invariably,-0.214706635921,0.0549120549121,0.210784313725
innocuous,-0.196259287727,0.183183183183,-0.100550275138
greeted,-0.0548296182424,0.0289575289575,0.52731092437
brazen,0.102366127024,-0.110375275938,-0.341670835418
pity,-0.159877017679,0.210639210639,-0.270135067534
pinnacle,-0.165769920574,-0.136644591611,0.21218487395
recognizable,-0.0845503458878,-0.352097130243,-0.0865432716358
needless,-0.27491673072,0.145645645646,-0.238619309655
reprehensible,-0.076095311299,0.101887601888,-0.521260630315
incompetent,-0.287471176018,0.301587301587,-0.133066533267
prerequisite,0.101867995019,0.0514800514801,0.310224089636
following,-0.156802459646,0.208494208494,0.137955182073
shone,0.0293897882939,0.290433290433,-0.132066033017
dent,-0.0950550858314,0.262762762763,0.171568627451
rendered,0.0229140722291,0.219433719434,0.409663865546
nowhere,-0.169100691776,0.128485628486,0.409663865546
widespread,0.0557907845579,0.19734019734,0.264705882353
chaotic,-0.00512426338714,0.453453453453,-0.359179589795
devastating,0.013698630137,0.348562848563,-0.451225612806
maverick,-0.439661798616,-0.209492273731,0.0196078431373
against,-0.295413784269,0.102102102102,0.442577030812
mad,-0.305918524212,-0.116777041943,-0.169084542271
weakest,-0.0458621573149,0.469111969112,-0.0590295147574
longtime,-0.0945426594927,-0.13885209713,-0.265632816408
poor,-0.26697412247,1.0,-0.486743371686
mentioned,-0.162951575711,-0.159161147903,0.16106442577
curious,-0.11939533692,-0.154304635762,-0.271135567784
necessitated,0.0376089663761,0.191763191763,-0.32316158079
stumbled,-0.0420189597745,0.301372801373,-0.156578289145
challenge,-0.228798360236,0.178035178035,0.0602240896359
composed,-0.0153727901614,-0.120088300221,0.352941176471
excuse,-0.156033820138,0.221578721579,-0.269634817409
moreover,-0.108378170638,-0.0503311258278,0.705182072829
pure,-0.123238534461,-0.234437086093,0.259803921569
condemned,-0.0535485523956,0.284427284427,-0.433216608304
none,-0.206507814502,-0.0379690949227,0.481092436975
fathom,-0.0486805021778,0.100386100386,-0.317658829415
overpaid,-0.299513194978,0.0574860574861,0.313025210084
malaise,-0.240327952857,0.228013728014,-0.162581290645
riveting,0.0966376089664,0.0720720720721,-0.3991995998
presumably,-0.41045349731,-0.171081677704,0.379551820728
prone,-0.240071739687,0.17589017589,-0.378189094547
proud,-0.029464514476,-0.171302428256,-0.262631315658
absence,-0.293620292083,0.499785499785,-0.0185092546273
retain,-0.269023827825,-0.0686534216336,0.404761904762
solid,-0.205226748655,0.187902187902,0.320728291317
insult,-0.20702024084,0.146718146718,-0.295647823912
meager,-0.0684089162183,0.535821535822,-0.0380190095048
constrained,0.092901618929,-0.0596026490066,0.390756302521
legit,-0.346912631309,0.0130845130845,0.193977591036
worthless,-0.0771201639764,0.140068640069,0.415966386555
semblance,-0.0981296438637,0.407121407121,-0.289144572286
despicable,-0.162695362542,0.0905190905191,-0.399699849925
childish,-0.181142710735,0.0619905619906,-0.260130065033
peddling,-0.0866000512426,-0.203752759382,0.324929971989
lose,-0.194209582373,0.222436722437,-0.0505252626313
outlasted,0.165379825654,-0.0518763796909,0.327030812325
selfish,-0.248014347937,0.000643500643501,-0.501750875438
charismatic,-0.409172431463,-0.0209713024283,-0.386693346673
driven,0.106351183064,-0.1353200883,0.24299719888
insidious,0.0194271481943,-0.103311258278,-0.339669834917
underpinned,0.0545454545455,-0.0494481236203,0.647058823529
premier,-0.221880604663,-0.235761589404,0.206582633053
excellent,-0.24314629772,0.309738309738,0.208683473389
sad,0.0194271481943,0.195838695839,-0.653326663332
obviously,-0.487061234947,0.01287001287,-0.211105552776
renowned,-0.209069946195,-0.26004415011,-0.184592296148
smartest,-0.223417883679,-0.235761589404,-0.230615307654
for,-0.19139123751,0.224152724153,0.245098039216
sinister,-0.0622598001537,-0.106843267108,-0.315657828914
prowess,-0.27491673072,0.163878163878,-0.0850425212606
rebirth,-0.152190622598,0.126340626341,-0.524762381191
boasts,0.0914072229141,-0.302649006623,0.147058823529
pretend,-0.155777606969,-0.312582781457,-0.141070535268
supreme,-0.186266974122,0.018018018018,0.292717086835
budding,-0.086856264412,-0.125165562914,-0.262131065533
quite,-0.11555213938,-0.134878587196,0.317927170868
nemesis,-0.343325646938,0.0229515229515,-0.104552276138
oversaw,-0.159108378171,0.00986700986701,0.361344537815
predicament,-0.148091211888,0.266409266409,-0.232116058029
unconscionable,-0.0630284396618,0.132561132561,-0.478739369685
impediment,-0.182936202921,0.370227370227,-0.151575787894
chiefly,-0.173200102485,0.0622050622051,0.341036414566
unavailable,-0.172175249808,0.178464178464,0.202380952381
inexperienced,-0.346912631309,0.328828828829,-0.167583791896
discontent,-0.191647450679,0.325182325182,-0.0660330165083
frustration,-0.17934921855,0.400686400686,-0.140070035018
onslaught,-0.0450935178068,0.199914199914,0.235294117647
condone,-0.228798360236,0.134062634063,-0.337168584292
wobbly,-0.029464514476,0.418918918919,-0.0305152576288
homegrown,-0.226748654881,-0.115011037528,0.304621848739
fool,-0.31872918268,-0.125386313466,0.0252100840336
renaissance,-0.249551626954,-0.0543046357616,-0.281140570285
disregard,0.054296388543,0.272415272415,-0.307153576788
stuck,-0.173200102485,0.170956670957,0.418767507003
ousted,-0.225211375865,0.153582153582,-0.174587293647
aroused,0.147447073474,-0.217218543046,0.33893557423
venerable,-0.122469894953,-0.226931567329,-0.127063531766
vicious,-0.138611324622,0.040755040755,-0.374187093547
flashy,-0.308224442736,-0.191390728477,0.00350140056022
defined,0.0777085927771,-0.15761589404,0.392156862745
nor,-0.193440942864,-0.0543046357616,0.203081232493
cocky,-0.472200871125,-0.0922737306843,0.0749299719888
pedigree,-0.334101972841,-0.169315673289,0.210084033613
plenty,-0.187804253139,-0.0426048565121,0.3081232493
stormy,0.0595267745953,0.142213642214,0.375350140056
viable,-0.145016653856,0.011583011583,0.313725490196
appreciate,-0.118370484243,-0.230242825607,-0.109054527264
extended,-0.237765821163,-0.0909492273731,0.478291316527
lingering,-0.109403023315,0.268983268983,-0.105552776388
advent,-0.04381245196,-0.0922737306843,0.448879551821
heroic,-0.221624391494,0.136851136851,-0.211105552776
fabled,-0.327696643607,-0.224944812362,-0.0845422711356
